Participant,Vessel Flag,Vessel Name,Registration,Call Sign,IMO Number,Type of Vessel,Gross Tonnage,Gross Registered Tonnage,Fishing Methods,Status,Authorised Start Date,Authorised End Date
"China","CHN","RUNDA 268","(ZHE)CHUAN DENG(JI)(2015)FT-200080","BZ3VV",,"07.1.0 Liners - Handliners",592.00,,"09.1.0 LHP  ","Authorised  ",16/02/2016 12:00:00 a.m.,31/03/2017 12:00:00 a.m.
"China","CHN","SHUN HANG 6","(ZHE)CHUAN DENG (JI)(2013)FT-200170 HAO","BZV5M",,"07.3.0 Liners - Pole and Line Vessels",1587.00,,"09.1.0 LHP  ","Authorised  ",1/04/2016 12:00:00 a.m.,31/03/2019 11:59:59 p.m.
"China","CHN","SHUN HANG 7","(ZHE)CHUAN DENG (JI)(2014)FT-200167 HAO","BZU4N",,"07.3.0 Liners - Pole and Line Vessels",1598.00,,"09.1.0 LHP  ","Authorised  ",22/09/2014 12:00:00 a.m.,31/03/2017 12:00:00 a.m.
"China","CHN","SHUN HANG 8","(ZHE)CHUAN DENG (JI)(2013)FT-200171 HAO","BZV6M",,"07.3.0 Liners - Pole and Line Vessels",1596.00,,"09.1.0 LHP  ","Authorised  ",1/04/2016 12:00:00 a.m.,31/03/2019 11:59:59 p.m.
"China","CHN","SHUN XING 16","(ZHE)CHUAN DENG (JI)(2016)FT-200005 HAO","BZV7Z",,"07.3.0 Liners - Pole and Line Vessels",1233.00,,"09.1.0 LHP  ","Authorised  ",16/02/2016 12:00:00 a.m.,31/03/2019 12:00:00 a.m.
"China","CHN","SHUN XING 17","(ZHE)CHUAN DENG (JI)(2014)FT-200239 HAO","BZU5P",,"07.3.0 Liners - Pole and Line Vessels",1275.00,1275.00,"09.1.0 LHP  ","Authorised  ",18/04/2015 12:00:00 a.m.,31/03/2018 12:00:00 a.m.
"China","CHN","SHUN XING 18","(ZHE)CHUAN DENG (JI)(2014)FT-200229 HAO","BZU6P",,"07.3.0 Liners - Pole and Line Vessels",946.00,946.00,"09.1.0 LHP  ","Authorised  ",18/04/2015 12:00:00 a.m.,31/03/2018 12:00:00 a.m.
"China","CHN","SHUN ZHOU 811","(ZHE)CHUAN DENG (JI)(2013)FT-200072 HAO","BZ6VV",,"07.3.0 Liners - Pole and Line Vessels",484.00,,"09.1.0 LHP  ","Authorised  ",13/06/2013 12:00:00 a.m.,31/03/2017 12:00:00 a.m.
"China","CHN","SHUN ZHOU 817","(ZHE)CHUAN DENG (JI)(2014)FT-200057 HAO","BZV10",,"07.3.0 Liners - Pole and Line Vessels",487.00,,"09.1.0 LHP  ","Authorised  ",22/01/2015 12:00:00 a.m.,27/01/2018 12:00:00 a.m.
"China","CHN","SU YUAN YU 8","(SU)CHUAN DENG (JI)(2012)FT-200001 HAO","BZ2VJ",,"07.3.0 Liners - Pole and Line Vessels",736.00,,"09.0.0      ","Authorised  ",9/09/2014 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","SU YUAN YU 9","(SU)CHUAN DENG (JI)(2014)FT-200002 HAO","BZU9K",,"07.3.0 Liners - Pole and Line Vessels",949.00,,"09.1.0 LHP  ","Authorised  ",28/04/2015 12:00:00 a.m.,31/03/2017 12:00:00 a.m.
"China","CHN","TAI XIANG","030002000561","BAPI",9005625,"12.0.0 Fish Carriers",1950.00,,"99.0.0 NK   ","Authorised  ",28/04/2015 12:00:00 a.m.,30/11/2017 12:00:00 a.m.
"China","CHN","TIAN YUAN","(JIN)CHUAN DENG (JI)(2012) FT-200011 HAO","BZSJ2",,"07.3.0 Liners - Pole and Line Vessels",974.00,,"09.0.0      ","Authorised  ",1/04/2014 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","TIAN YUAN","(ZHE)CHUAN  DENG (JI)(2014)FT-200176 HAO","BKBY",,"07.3.0 Liners - Pole and Line Vessels",499.00,,"09.0.0      ","Authorised  ",1/04/2016 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","TIAN YUE 1","(ZHE)CHUAN  DENG (JI)(2014)FT-200179 HAO","BZ8VQ",,"07.3.0 Liners - Pole and Line Vessels",955.00,,"09.0.0      ","Authorised  ",1/04/2016 12:00:00 a.m.,31/03/2019 11:59:59 p.m.
"China","CHN","TIAN YUE 2","(ZHE)CHUAN DENG (JI)(2014)FT-200059 HAO","BZ9VQ",,"07.3.0 Liners - Pole and Line Vessels",955.00,,"09.1.0 LHP  ","Authorised  ",22/01/2015 12:00:00 a.m.,31/03/2017 12:00:00 a.m.
"China","CHN","WAN XIN 32","(ZHE)CHUAN DENG (JI)(2015)FT-200113 HAO","BZV6U",,"07.3.0 Liners - Pole and Line Vessels",709.00,,"09.1.0 LHP  ","Authorised  ",22/03/2016 12:00:00 a.m.,31/12/2018 11:59:59 p.m.
"China","CHN","WAN XIN 38","(ZHE)CHUAN DENG (JI)(2015)FT-200114 HAO","BZV7U",,"07.3.0 Liners - Pole and Line Vessels",709.00,,"09.1.0 LHP  ","Authorised  ",22/03/2016 12:00:00 a.m.,31/12/2018 11:59:59 p.m.
"China","CHN","WEI YU 16","(LU)CHUAN DENG (JI)(2012)FT-200055 HAO","BBLZ1",,"07.3.0 Liners - Pole and Line Vessels",1266.00,,"09.0.0      ","Authorised  ",1/04/2014 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","WEI YU 18","(LU)CHUAN DENG (JI)(2012)FT-200061 HAO","BBLZ2",,"07.3.0 Liners - Pole and Line Vessels",917.00,,"09.0.0      ","Authorised  ",1/04/2014 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","WEI YU 19","(LU)CHUAN DENG (JI)(2012)FT-200056 HAO","BBLZ3",,"07.3.0 Liners - Pole and Line Vessels",1266.00,,"09.0.0      ","Authorised  ",1/04/2014 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","XIN FA 9","(LU)CHUAN DENG (JI)(2014) FT-200055 HAO","413114000",,"07.3.0 Liners - Pole and Line Vessels",662.00,,"09.0.0      ","Authorised  ",1/04/2014 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","XIN JI LI 15","(ZHE)CHUAN DENG (JI)(2013)FT-200154 HAO","BZ3UV",,"07.3.0 Liners - Pole and Line Vessels",942.00,,"09.0.0      ","Authorised  ",1/04/2014 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","XIN JI LI 16","(ZHE)CHUAN DENG (JI)(2012)FT-200284 HAO","BZ5UU",,"07.3.0 Liners - Pole and Line Vessels",942.00,,"09.0.0      ","Authorised  ",1/04/2014 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","XIN JI LI NO.1","(ZHE)CHUAN DENG (JI)(2012)FT-200204 HAO","BZVA3",,"07.3.0 Liners - Pole and Line Vessels",499.00,,"09.0.0      ","Authorised  ",19/05/2014 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","XIN JI LI NO.8","(ZHE)CHUAN DENG (JI)(2011)FT-200022 HAO","BZVA4",,"07.3.0 Liners - Pole and Line Vessels",1168.00,,"09.0.0      ","Authorised  ",1/04/2014 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","XIN SHI JI NO. 98","(ZHE)CHUAN DENG (JI)(2012)FT-200269 HAO","BZ5UM",,"07.3.0 Liners - Pole and Line Vessels",712.00,,"09.0.0      ","Authorised  ",1/04/2014 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","XIN SHI JI NO.1","(ZHE)CHUAN DENG (JI)(2011) FT-200134 HAO","BKXO2",,"07.3.0 Liners - Pole and Line Vessels",1095.00,,"09.0.0      ","Authorised  ",1/04/2014 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","XIN SHI JI NO.16","(ZHE)CHUAN DENG (JI)(2011)FT-200038 HAO","BZUT3",,"07.3.0 Liners - Pole and Line Vessels",476.00,,"09.0.0      ","Authorised  ",1/04/2014 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","XIN SHI JI NO.8","(ZHE)CHUAN DENG (JI)(2012)FT-200270 HAO","BKXC2",,"07.3.0 Liners - Pole and Line Vessels",964.00,,"09.0.0      ","Authorised  ",1/04/2014 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","XIN XING HAI","010185","BAIW",,"01.2.3 Trawlers - Stern Trawlers - Factory",2925.00,2925.00,"03.2.1 OTM  ","Authorised  ",1/04/2014 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","XIN ZHOU","(ZHE)CHUAN DENG (JI)(2015)FT-200068 HAO","BZ6VD",,"12.0.0 Fish Carriers",1233.00,,"99.0.0 NK   ","Authorised  ",8/03/2016 12:00:00 a.m.,31/03/2019 11:59:59 p.m.
"China","CHN","YAN YU 647","(LU)CHUAN DENG (JI)(2013)FT-200100 HAO","BBRQ",,"07.3.0 Liners - Pole and Line Vessels",294.00,,"09.0.0      ","Authorised  ",1/04/2014 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","YAN YU 648","(LU)CHUAN DENG (JI)(2013)FT-200120 HAO","BBRR",,"07.3.0 Liners - Pole and Line Vessels",294.00,,"09.0.0      ","Authorised  ",1/04/2014 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","YAN YU 649","(LU)CHUAN DENG (JI)(2013)FT-200121 HAO","BBRY",,"07.3.0 Liners - Pole and Line Vessels",296.00,,"09.0.0      ","Authorised  ",1/04/2014 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","YAN YU 650","(LU)CHUAN DENG (JI)(2013)FT-200122 HAO","BBRZ",,"07.3.0 Liners - Pole and Line Vessels",296.00,,"09.0.0      ","Authorised  ",1/04/2014 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","YAN YU 658","(LU)CHUAN DENG (JI)(2013)FT-200123 HAO","BBJW",,"07.3.0 Liners - Pole and Line Vessels",294.00,,"09.0.0      ","Authorised  ",1/04/2014 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","YAN YU 659","(LU)CHUAN DENG (JI)(2013)FT-200124 HAO","BBJX",,"07.3.0 Liners - Pole and Line Vessels",294.00,,"09.0.0      ","Authorised  ",1/04/2014 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","YAN YU 661","(LU)CHUAN DENG (JI)(2013)FT-200089 HAO","BZYV",,"07.3.0 Liners - Pole and Line Vessels",297.00,,"09.0.0      ","Authorised  ",1/04/2014 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","YAN YU 662","(LU)CHUAN DENG (JI)(2013)FT-200090 HAO","BZYW",,"07.3.0 Liners - Pole and Line Vessels",297.00,,"09.0.0      ","Authorised  ",1/04/2014 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","YAN YU 663","(LU)CHUAN DENG (JI)(2013)FT-200091 HAO","BZYX",,"07.3.0 Liners - Pole and Line Vessels",296.00,,"09.0.0      ","Authorised  ",1/04/2014 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","YAN YU 664","(LU)CHUAN DENG (JI)(2013)FT-200092 HAO","BZYJ",,"07.3.0 Liners - Pole and Line Vessels",296.00,,"09.0.0      ","Authorised  ",1/04/2014 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","YAN YU LENG NO.2","(LU)CHUAN DENG (JI)(2013)FT-200093 HAO","BBFY",,"07.3.0 Liners - Pole and Line Vessels",853.00,,"09.0.0      ","Authorised  ",1/04/2014 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","YAN YUAN 1","YG0200020110","BBEB",,"01.2.3 Trawlers - Stern Trawlers - Factory",3597.00,3597.00,"03.2.1 OTM  ","Authorised  ",1/04/2014 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","YAN YUAN 2","YG0200020111","BBEG",,"01.2.3 Trawlers - Stern Trawlers - Factory",2917.00,2917.00,"03.2.1 OTM  ","Authorised  ",1/04/2014 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","ZHE PU YUAN 52","(ZHE)CHUAN DENG (JI)(2012)FT-200273 HAO","BZ9UV",,"07.3.0 Liners - Pole and Line Vessels",948.00,,"09.0.0      ","Authorised  ",18/04/2015 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","ZHE PU YUAN 68","(ZHE)CHUAN  DENG (JI)(2014)FT-200222 HAO","BZ7VP",,"07.3.0 Liners - Pole and Line Vessels",946.00,,"09.0.0      ","Authorised  ",1/04/2016 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","ZHONG JU 18","(ZHE)CHUAN DENG(JI)(2015)FT-200144","BZV7Y",,"07.3.0 Liners - Pole and Line Vessels",637.00,,"09.1.0 LHP  ","Authorised  ",15/03/2016 12:00:00 a.m.,31/03/2019 12:00:00 a.m.
"China","CHN","ZHOU HONG YUAN 1","(ZHE)CHUAN DENG (JI)(2014)FT-200209 HAO","BZ1VF",,"07.3.0 Liners - Pole and Line Vessels",2061.00,,"09.0.0      ","Authorised  ",1/04/2016 12:00:00 a.m.,31/03/2019 11:59:59 p.m.
"China","CHN","ZHOU HONG YUAN 16","(ZHE)CHUAN  DENG (JI)(2013)FT-200162 HAO","BZ6VM",,"07.3.0 Liners - Pole and Line Vessels",731.00,,"09.0.0      ","Authorised  ",14/04/2016 12:00:00 a.m.,31/03/2018 11:59:59 p.m.
"China","CHN","ZHOU HONG YUAN 2","(ZHE)CHUAN DENG (JI)(2014)FT-200230 HAO","BZ2VF",,"07.3.0 Liners - Pole and Line Vessels",2020.00,,"09.0.0      ","Authorised  ",1/04/2016 12:00:00 a.m.,31/03/2019 11:59:59 p.m.
"China","CHN","ZHOU HONG YUAN 7","(ZHE)CHUAN  DENG (JI)(2013)FT-200163 HAO","BZ5VM",,"07.3.0 Liners - Pole and Line Vessels",731.00,,"09.0.0      ","Authorised  ",14/04/2016 12:00:00 a.m.,31/03/2018 11:59:59 p.m.
"China","CHN","ZHOU HONG YUAN 9","(ZHE)CHUAN  DENG (JI)(2013)FT-200161 HAO","BZ8UU",,"07.3.0 Liners - Pole and Line Vessels",472.00,,"09.0.0      ","Authorised  ",1/04/2016 12:00:00 a.m.,31/03/2018 11:59:59 p.m.
"China","CHN","ZHOU YU 10","(ZHE)CHUAN DENG (JI)(2014)FT-200191 HAO","BZV5Q",,"07.3.0 Liners - Pole and Line Vessels",989.00,,"09.1.0 LHP  ","Authorised  ",15/10/2014 12:00:00 a.m.,31/03/2017 12:00:00 a.m.
"China","CHN","ZHOU YU 5","(ZHE)CHUAN DENG(JI)(2015)FT-200100","BZ6UU",,"07.3.0 Liners - Pole and Line Vessels",1096.00,,"09.0.0      ","Authorised  ",16/07/2015 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","ZHOU YU 6","(ZHE)CHUAN DENG(JI)(2015)FT-200101","BZ7UU",,"07.3.0 Liners - Pole and Line Vessels",980.00,,"09.0.0      ","Authorised  ",16/07/2015 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","ZHOU YU 7","(ZHE)CHUAN DENG (JI)(2014)FT-200107 HAO","BZV6N",,"07.3.0 Liners - Pole and Line Vessels",989.00,,"09.0.0      ","Authorised  ",1/04/2014 12:00:00 a.m.,31/03/2017 12:00:00 a.m.
"China","CHN","ZHOU YU 8","(ZHE)CHUAN DENG (JI)(2014)FT-200108 HAO","BZV7N",,"07.3.0 Liners - Pole and Line Vessels",989.00,,"09.0.0      ","Authorised  ",1/04/2014 12:00:00 a.m.,31/03/2017 12:00:00 a.m.
"China","CHN","ZHOU YU 9","(ZHE)CHUAN DENG (JI)(2014)FT-200189 HAO","BZV4Q",,"07.3.0 Liners - Pole and Line Vessels",989.00,,"09.1.0 LHP  ","Authorised  ",15/10/2014 12:00:00 a.m.,31/03/2017 12:00:00 a.m.
"China","CHN","ZHOU YU 901","(ZHE)CHUAN DENG(JI)(2013)FT-200112","BZU7C",,"07.3.0 Liners - Pole and Line Vessels",586.00,,"09.1.0 LHP  ","Authorised  ",31/07/2015 12:00:00 a.m.,31/03/2018 12:00:00 a.m.
"China","CHN","ZHOU YU 902","(ZHE)CHUAN DENG(JI)(2013)FT-200113","BZU8C",,"07.3.0 Liners - Pole and Line Vessels",586.00,,"09.1.0 LHP  ","Authorised  ",31/07/2015 12:00:00 a.m.,31/03/2018 12:00:00 a.m.
"China","CHN","ZHOU YU ER HAO","(ZHE)CHUAN DENG (JI)(2012)FT-200045 HAO","BKUV8",,"07.3.0 Liners - Pole and Line Vessels",1194.00,,"09.0.0      ","Authorised  ",16/03/2016 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"China","CHN","ZHOU YU YI  HAO","(ZHE)CHUAN DENG (JI)(2012)FT-200044 HAO","BKUU8",,"07.3.0 Liners - Pole and Line Vessels",1198.00,,"09.0.0      ","Authorised  ",16/03/2016 12:00:00 a.m.,31/03/2017 11:59:59 p.m.
"European Union","POL","ALINA","RO/T-G28","SNLO",8907137,"01.2.3 Trawlers - Stern Trawlers - Factory",7681.00,,"03.2.1 OTM  ","Authorised  ",1/01/2016 12:00:00 a.m.,31/12/2016 11:59:59 p.m.
"European Union","LTU","ANDROMEDA","KL 727","LYRJ",8806242,"12.0.0 Fish Carriers",5899.00,5899.00,"99.0.0 NK   ","Authorised  ",1/01/2016 12:00:00 a.m.,31/12/2016 11:59:59 p.m.
"European Union","NLD","ANNELIES ILENA","IRL000I13000","PHKE",9204556,"01.0.0 Trawlers",14055.00,14055.00,"03.2.1 OTM  ","Authorised  ",1/01/2016 12:00:00 a.m.,31/12/2016 11:59:59 p.m.
"European Union","LTU","CAPELLA","KL 770","LYSG",9047257,"12.0.0 Fish Carriers",7313.00,7313.00,"99.0.0 NK   ","Authorised  ",1/01/2016 12:00:00 a.m.,31/12/2016 11:59:59 p.m.
"European Union","LTU","CASSIOPEA","KL 808","LYTA",9047269,"12.0.0 Fish Carriers",7326.00,7326.00,"99.0.0 NK   ","Authorised  ",1/01/2016 12:00:00 a.m.,31/12/2016 11:59:59 p.m.
"European Union","NLD","COOL EXPRESO","18413 ZR 1993","PDKK",9085479,"12.0.0 Fish Carriers",5471.00,5471.00,"99.0.0 NK   ","Authorised  ",1/01/2016 12:00:00 a.m.,31/12/2016 11:59:59 p.m.
"European Union","LTU","LIBRA","KL 746","LYRT",9009683,"12.0.0 Fish Carriers",4587.00,4587.00,"99.0.0 NK   ","Authorised  ",1/01/2016 12:00:00 a.m.,31/12/2016 11:59:59 p.m.
"European Union","DEU","MAARTJE THEADORA","NLD199902581","DEAN2",9182801,"01.2.2 Trawlers - Stern Trawlers - Freezer",9082.00,,"03.2.8 OTM-2","Authorised  ",1/01/2016 12:00:00 a.m.,31/12/2016 11:59:59 p.m.
"European Union","LTU","MARGIRIS","KL 855","LYRV",8301187,"01.0.0 Trawlers",9499.00,,"03.2.1 OTM  ","Authorised  ",1/01/2016 12:00:00 a.m.,31/12/2016 11:59:59 p.m.
"European Union","POL","POLONUS","ROG/S/1218","SNHE",8802571,"01.2.3 Trawlers - Stern Trawlers - Factory",1805.00,,"03.2.1 OTM  ","Authorised  ",23/01/2016 12:00:00 a.m.,31/12/2016 12:00:00 a.m.
"European Union","POL","SAGA","POL035202230","SNIC",8607191,"01.2.3 Trawlers - Stern Trawlers - Factory",7765.00,,"03.2.1 OTM  ","Authorised  ",1/01/2016 12:00:00 a.m.,31/12/2016 11:59:59 p.m.
"European Union","NLD","SIERRA KING","17969 ZR 1989","PESF",8810786,"12.0.0 Fish Carriers",3999.00,3999.00,"99.0.0 NK   ","Authorised  ",1/01/2016 12:00:00 a.m.,31/12/2016 11:59:59 p.m.
"European Union","NLD","SIERRA LARA","MMSI244820009","PCOZ",9120205,"12.0.0 Fish Carriers",5100.00,,"99.0.0 NK   ","Authorised  ",1/01/2016 12:00:00 a.m.,31/12/2016 11:59:59 p.m.
"European Union","NLD","SIERRA LEYRE","23413 Z 2012","PCPM",9135822,"12.0.0 Fish Carriers",5100.00,5100.00,"99.0.0 NK   ","Authorised  ",1/01/2016 12:00:00 a.m.,31/12/2016 11:59:59 p.m.
"Korea","KOR","101 HAE RANG","1210001-6261104","6KCB9",8827882,"07.3.1 Liners - Pole and Line Vessels - Japanese Type",454.00,,"09.2.0 LHM  ","Authorised  ",25/10/2012 12:00:00 a.m.,24/10/2017 11:59:59 p.m.
"Korea","KOR","AGNES 102","9512190-6260001","DTBR3",7355167,"07.3.1 Liners - Pole and Line Vessels - Japanese Type",499.37,,"09.2.0 LHM  ","Authorised  ",8/10/2011 12:00:00 a.m.,7/10/2016 12:00:00 a.m.
"Korea","KOR","AGNES 103","9512192-6260009","DTBR4",7380150,"07.3.1 Liners - Pole and Line Vessels - Japanese Type",498.59,,"09.2.0 LHM  ","Authorised  ",11/10/2011 12:00:00 a.m.,10/10/2016 12:00:00 a.m.
"Korea","KOR","AGNES 105","9512155-6260004","DTBR9",7417915,"07.3.1 Liners - Pole and Line Vessels - Japanese Type",430.14,,"09.2.0 LHM  ","Authorised  ",1/10/2013 12:00:00 a.m.,30/09/2018 11:59:59 p.m.
"Korea","KOR","DONGBANG No. 101","9603010-6481302","DETP",8827636,"07.3.1 Liners - Pole and Line Vessels - Japanese Type",49.30,,"09.2.0 LHM  ","Authorised  ",27/07/2012 12:00:00 a.m.,26/07/2017 11:59:59 p.m.
"Korea","KOR","JOONSUNG NO.5","1207002-6261100","6KCB8",8509155,"01.2.0 Trawlers - Stern Trawlers",3571.00,3571.00,"03.4.9 OT   ","Authorised  ",13/08/2012 12:00:00 a.m.,12/08/2017 11:59:59 p.m.
"Korea","KOR","KRISTALIN NO.20","9510042-6260004","6MUJ",6509931,"01.2.0 Trawlers - Stern Trawlers",309.51,,"03.2.8 OTM-2","Authorised  ",13/10/2012 12:00:00 a.m.,12/10/2017 11:59:59 p.m.
"Korea","KOR","KRISTALIN NO.9","0112016-6260009","DTAG4",7735379,"01.2.0 Trawlers - Stern Trawlers",330.00,,"03.2.8 OTM-2","Authorised  ",1/07/2013 12:00:00 a.m.,30/06/2018 11:59:59 p.m.
"Korea","KOR","KWANGJAHO","0508001-6261104","DTBP9",8505977,"01.2.0 Trawlers - Stern Trawlers",3012.00,3012.00,"03.2.8 OTM-2","Authorised  ",13/05/2014 12:00:00 a.m.,24/06/2019 11:59:59 p.m.
"Korea","KOR","NAMBUKHO","9512152-6260006","6MXT",7377452,"01.2.0 Trawlers - Stern Trawlers",5549.02,,"03.2.8 OTM-2","Authorised  ",9/02/2013 12:00:00 a.m.,8/02/2018 11:59:59 p.m.
"Korea","KOR","No 707 JIN KYEONG","1011001-6263800","DTBZ 2",6263800,"07.3.1 Liners - Pole and Line Vessels - Japanese Type",429.00,,"09.2.0 LHM  ","Authorised  ",1/01/2013 12:00:00 a.m.,29/09/2016 11:59:59 p.m.
"Korea","KOR","NO. 101 SAM YOUNG","9510065-6260007","6MOR",8827583,"07.3.1 Liners - Pole and Line Vessels - Japanese Type",661.00,,"09.2.0 LHM  ","Authorised  ",16/09/2012 12:00:00 a.m.,15/09/2017 11:59:59 p.m.
"Korea","KOR","NO. 103 BADA","0707001-6261406","DTBT8",8703488,"07.3.1 Liners - Pole and Line Vessels - Japanese Type",349.00,1096.00,"09.2.0 LHM  ","Authorised  ",17/05/2014 12:00:00 a.m.,17/03/2018 11:59:59 p.m.
"Korea","KOR","NO. 707 EUNSUNG","1111001-6261104","6KCA8",8312473,"07.3.1 Liners - Pole and Line Vessels - Japanese Type",,311.00,"09.2.0 LHM  ","Authorised  ",8/12/2011 12:00:00 a.m.,7/12/2016 11:59:59 p.m.
"Korea","KOR","No.101 INSUNG","9512344-6260005","DTZJ",9041992,"07.3.1 Liners - Pole and Line Vessels - Japanese Type",794.00,794.00,"09.2.0 LHM  ","Authorised  ",14/06/2013 12:00:00 a.m.,13/06/2018 11:59:59 p.m.
"Korea","KOR","NO.301 SAM YOUNG","9512317-6260008","HLLN",8623145,"07.3.1 Liners - Pole and Line Vessels - Japanese Type",454.00,,"09.2.0 LHM  ","Authorised  ",2/08/2011 12:00:00 a.m.,1/08/2016 11:59:59 p.m.
"Korea","KOR","NO.519 DONG WON","9512268-6260008","6KWL",7416480,"01.2.0 Trawlers - Stern Trawlers",664.99,,"03.2.8 OTM-2","Authorised  ",1/10/2011 12:00:00 a.m.,30/09/2016 11:59:59 p.m.
"Korea","KOR","NO.700 SUR ESTE","0112002-6260005","DTAP6",8217506,"01.2.0 Trawlers - Stern Trawlers",271.00,,"03.2.8 OTM-2","Authorised  ",1/05/2012 12:00:00 a.m.,30/04/2017 11:59:59 p.m.
"Korea","KOR","NO.701 DONG WON","0204001-6260001","DTBJ8",7114513,"01.2.0 Trawlers - Stern Trawlers",1501.00,,"03.2.8 OTM-2","Authorised  ",24/05/2012 12:00:00 a.m.,23/05/2017 11:59:59 p.m.
"Korea","KOR","No.703 INSUNG","1010002-6261107","DTBY6",8708074,"07.3.1 Liners - Pole and Line Vessels - Japanese Type",1105.00,1105.00,"09.2.0 LHM  ","Authorised  ",15/07/2011 12:00:00 a.m.,14/07/2016 11:59:59 p.m.
"Korea","KOR","No.707 AMOR","9512418-6260006","6LRR",9042051,"07.3.1 Liners - Pole and Line Vessels - Japanese Type",539.00,794.00,"09.2.0 LHM  ","Authorised  ",8/01/2015 12:00:00 a.m.,13/11/2016 11:59:59 p.m.
"Korea","KOR","NO.707 SUR ESTE","0112003-6260004","DTAI8",8312851,"01.2.0 Trawlers - Stern Trawlers",276.00,,"03.2.8 OTM-2","Authorised  ",1/05/2012 12:00:00 a.m.,30/04/2017 11:59:59 p.m.
"Korea","KOR","NO.709 SUR ESTE","0112004-6260003","DTAR6",8414465,"01.2.0 Trawlers - Stern Trawlers",274.00,,"03.2.8 OTM-2","Authorised  ",8/01/2012 12:00:00 a.m.,7/01/2017 11:59:59 p.m.
"Korea","KOR","No.808 TONG YOUNG","0701001-6263808","DTBS9",8614352,"07.3.1 Liners - Pole and Line Vessels - Japanese Type",303.00,968.00,"09.2.0 LHM  ","Authorised  ",17/05/2014 12:00:00 a.m.,14/01/2017 11:59:59 p.m.
"Korea","KOR","SEJONG","1004001-6261101","DTBX8",8607385,"01.2.0 Trawlers - Stern Trawlers",7765.00,,"03.2.8 OTM-2","Authorised  ",5/07/2015 12:00:00 a.m.,4/07/2020 11:59:59 p.m.
"Korea","KOR","SKY MAX 101","1307001-6261403","6KCC6",8662828,"07.3.1 Liners - Pole and Line Vessels - Japanese Type",1037.00,,"09.2.0 LHM  ","Authorised  ",5/08/2013 12:00:00 a.m.,4/08/2018 11:59:59 p.m.
"Korea","KOR","SUNSHINE","1101001-6261105","DTBZ3",,"07.3.1 Liners - Pole and Line Vessels - Japanese Type",416.00,,"09.2.0 LHM  ","Authorised  ",25/10/2011 12:00:00 a.m.,24/10/2016 12:00:00 a.m.
"Liberia","LBR","BAY PHOENIX","412-14-BCR","A8OE5",9047271,"12.0.0 Fish Carriers",7326.00,,"99.0.0 NK   ","Authorised  ",20/02/2016 12:00:00 a.m.,20/02/2017 12:00:00 a.m.
"Liberia","LBR","BONAIRE TRADER","635-14-BCR","D5GP9",9340922,"11.9.0 Motherships - Motherships nei",7687.00,,"99.0.0 NK   ","Authorised  ",10/06/2015 12:00:00 a.m.,10/06/2016 11:59:59 p.m.
"Liberia","LBR","CAPE BELLE","106-09-NYC","ELWE4",9051789,"12.0.0 Fish Carriers",6082.00,,"99.0.0 NK   ","Authorised  ",23/05/2015 12:00:00 a.m.,28/04/2016 12:00:00 a.m.
